,file,urls,proc_pid,udp,tcp,hosts,requests,domains,pid,process_name,ppid,file_created,dll_loaded,regkey_opened,command_line,regkey_read,regkey_written
3,/home/cuckoo/.cuckoo/storage/analyses/5/memory/2608-1.dmp,http://www.microsoft.com/isapi/redir.dll?prd=OutlookExpress,2608,N/A,"{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 1050880, 'time': 53.549885988235474, 'dport': 443, 'sport': 1077}",172.217.2.195,wpad,"{'ip': '201.219.34.143', 'domain': 'r4---sn-jou-0pve7.gvt1.com'}",1440,cmd.exe,936,C:\Archivos de programa\Microsoft Office\Office14\3082\Xlate_Init.xsn.id[0406B1C4-0001].[absonkaine@aol.com].phoenix,xpsp2res.dll,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN,wmic shadowcopy delete,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\napagent\Qecs\79618\Component Type,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Autorecover MOFs
0,/home/cuckoo/.cuckoo/storage/analyses/4/memory/1424-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1424,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 49767, 'time': -116.76109313964844, 'dport': 137, 'sport': 137}","{'src': '186.47.206.153', 'dst': '192.168.56.10', 'offset': 816, 'time': -138.56627202033997, 'dport': 2248, 'sport': 80}",142.250.64.163,www.download.windowsupdate.com,"{'ip': '186.47.206.169', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp2B.tmp,RASMONTR.DLL,HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID\{D68AF00A-29CB-43FA-8504-CE99A996D9EA}\TreatAs,netsh firewall set opmode mode=disable,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters\UseDomainNameDevolution,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappprxy\ControlFlags
1,/home/cuckoo/.cuckoo/storage/analyses/4/memory/2016-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2016,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 54951, 'time': -116.76138210296631, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '13.107.4.50', 'offset': 4946, 'time': -111.09860920906067, 'dport': 80, 'sport': 1096}",172.217.1.110,wpad,"{'ip': '', 'domain': 'wpad'}",1424,cmd.exe,872,C:\Documents and Settings\WinXP-SP3\Configuración local\Temp\tmp2C.tmp,IPXPROMN.DLL,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 0,netsh advfirewall set currentprofile state off,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\EnableConsoleTracing,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\Active
2,/home/cuckoo/.cuckoo/storage/analyses/4/memory/2056-1.dmp,https://www.microsoft.com/bar.htm,2056,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 58397, 'time': -111.90820598602295, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 32293, 'time': -108.3694519996643, 'dport': 443, 'sport': 1144}",186.47.206.153,redirector.gvt1.com,"{'ip': '172.217.3.78', 'domain': 'redirector.gvt1.com'}",1392,cmd.exe,872,C:\WINDOWS\system32\wbem\AutoRecover\C8463ECBE33BC240263A0B094E46D510.mof,xpsp2res.dll,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DnsCache\Parameters,vssadmin delete shadows /all /quiet,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\WBEM\CIMOM\Logging,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Tracing\Microsoft\eappcfg\LogSessionName
3,/home/cuckoo/.cuckoo/storage/analyses/4/memory/2404-1.dmp,http://www.microsoft.com/isapi/redir.dll?prd=OutlookExpress,2404,N/A,"{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 37732, 'time': -100.9600260257721, 'dport': 443, 'sport': 1185}",13.107.4.50,N/A,N/A,2016,vssadmin.exe,1392,N/A,kernel32.dll,HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows NT\DnsClient,wmic shadowcopy delete,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\napagent\Qecs\79618\Component Type,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Tracing\FWCFG\EnableFileTracing
0,/home/cuckoo/.cuckoo/storage/analyses/2/memory/1640-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1640,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 874677, 'time': -9.717327117919922, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 670, 'time': 2.5417869091033936, 'dport': 443, 'sport': 1056}",172.217.0.174,r3---sn-jou-0pve7.gvt1.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Archivos comunes\Microsoft Shared\THEMES14\RMNSQUE\RMNSQUE.ELM.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\system32\VBoxMRXNP.dll,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,vssadmin delete shadows /all /quiet,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe
1,/home/cuckoo/.cuckoo/storage/analyses/2/memory/2096-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2096,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 877917, 'time': -9.718815088272095, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 6318, 'time': 19.720051050186157, 'dport': 443, 'sport': 1058}",172.217.3.142,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",936,d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe,1664,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\DD00256_.WMF.id-0406B1C4.[deblans@protonmail.com].arrow,mpr.dll,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\control\NetworkProvider\HwOrder,C:\WINDOWS\system32\cmd.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\RDPNP\NetworkProvider\name,N/A
2,/home/cuckoo/.cuckoo/storage/analyses/2/memory/2196-1.dmp,https://www.microsoft.com/bar.htm,2196,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 888232, 'time': -1.2062880992889404, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 7457, 'time': 52.17106795310974, 'dport': 443, 'sport': 1060}",186.46.141.161,wpad,"{'ip': '172.217.8.110', 'domain': 'redirector.gvt1.com'}",1640,cmd.exe,936,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\TN01165_.WMF.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\System32\drprov.dll,HKEY_CURRENT_USER\Software\Policies\Microsoft\Windows\System,mode con cp select=1251,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\WebClient\NetworkProvider\name,N/A
0,/home/cuckoo/.cuckoo/storage/analyses/9/memory/1324-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1324,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 760049, 'time': -16.86855912208557, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 670, 'time': 3.658867835998535, 'dport': 443, 'sport': 1054}",172.217.0.174,r3---sn-jou-0pve7.gvt1.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Archivos comunes\Microsoft Shared\THEMES14\RMNSQUE\RMNSQUE.ELM.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\system32\VBoxMRXNP.dll,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,vssadmin delete shadows /all /quiet,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe
1,/home/cuckoo/.cuckoo/storage/analyses/9/memory/2080-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2080,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 763289, 'time': -16.868818998336792, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 6388, 'time': 24.860386848449707, 'dport': 443, 'sport': 1057}",172.217.2.206,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",936,d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe,1664,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\DD00256_.WMF.id-0406B1C4.[deblans@protonmail.com].arrow,mpr.dll,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\control\NetworkProvider\HwOrder,C:\WINDOWS\system32\cmd.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\RDPNP\NetworkProvider\name,N/A
2,/home/cuckoo/.cuckoo/storage/analyses/9/memory/2164-1.dmp,https://www.microsoft.com/bar.htm,2164,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 784122, 'time': -2.4299540519714355, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 7605, 'time': 37.44363284111023, 'dport': 443, 'sport': 1058}",186.46.141.161,wpad,"{'ip': '172.217.2.78', 'domain': 'redirector.gvt1.com'}",1324,cmd.exe,936,C:\Archivos de programa\Microsoft Office\MEDIA\OFFICE14\BULLETS\BD21421_.GIF.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\System32\drprov.dll,HKEY_CURRENT_USER\Software\Policies\Microsoft\Windows\System,mode con cp select=1251,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\WebClient\NetworkProvider\name,N/A
0,/home/cuckoo/.cuckoo/storage/analyses/10/memory/1424-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1424,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 43355, 'time': -13.026304006576538, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 670, 'time': 3.7349908351898193, 'dport': 443, 'sport': 1053}",172.217.0.174,r3---sn-jou-0pve7.gvt1.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Archivos comunes\Microsoft Shared\THEMES14\RMNSQUE\RMNSQUE.ELM.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\system32\VBoxMRXNP.dll,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,vssadmin delete shadows /all /quiet,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe
1,/home/cuckoo/.cuckoo/storage/analyses/10/memory/2112-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2112,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 46595, 'time': -13.026952981948853, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 6108, 'time': 16.41734004020691, 'dport': 443, 'sport': 1055}",172.217.3.78,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",1064,d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe,872,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\DD00256_.WMF.id-0406B1C4.[deblans@protonmail.com].arrow,mpr.dll,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\control\NetworkProvider\HwOrder,C:\WINDOWS\system32\cmd.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\RDPNP\NetworkProvider\name,N/A
2,/home/cuckoo/.cuckoo/storage/analyses/10/memory/2276-1.dmp,https://www.microsoft.com/bar.htm,2276,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 62171, 'time': -1.095566987991333, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 7247, 'time': 44.35520100593567, 'dport': 443, 'sport': 1057}",186.46.141.161,wpad,"{'ip': '172.217.2.206', 'domain': 'redirector.gvt1.com'}",1424,cmd.exe,1064,C:\Archivos de programa\Microsoft Office\MEDIA\OFFICE14\BULLETS\BD21421_.GIF.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\System32\drprov.dll,HKEY_CURRENT_USER\Software\Policies\Microsoft\Windows\System,mode con cp select=1251,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\WebClient\NetworkProvider\name,N/A
0,/home/cuckoo/.cuckoo/storage/analyses/6/memory/204-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,204,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 315877, 'time': 25.836833000183105, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '142.250.64.174', 'offset': 772, 'time': 123.11729598045349, 'dport': 80, 'sport': 1061}",142.250.64.174,r3---sn-jou-0pve7.gvt1.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Microsoft Office\Office14\PAGESIZE\PGLBL089.XML.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\system32\VBoxMRXNP.dll,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,vssadmin delete shadows /all /quiet,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe
1,/home/cuckoo/.cuckoo/storage/analyses/6/memory/1244-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,1244,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 319117, 'time': 40.98321294784546, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 15585, 'time': 28.38337993621826, 'dport': 443, 'sport': 1046}",172.217.0.174,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",928,d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe,584,C:\Archivos de programa\Archivos comunes\Microsoft Shared\THEMES14\RMNSQUE\RMNSQUE.ELM.id-0406B1C4.[deblans@protonmail.com].arrow,mpr.dll,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\control\NetworkProvider\HwOrder,C:\WINDOWS\system32\cmd.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\RDPNP\NetworkProvider\name,N/A
2,/home/cuckoo/.cuckoo/storage/analyses/6/memory/1324-1.dmp,https://www.microsoft.com/bar.htm,1324,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 534233, 'time': 23.867074012756348, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 22318, 'time': 36.470656871795654, 'dport': 443, 'sport': 1047}",186.46.141.161,wpad,"{'ip': '172.217.8.110', 'domain': 'redirector.gvt1.com'}",204,cmd.exe,928,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\DD00256_.WMF.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\System32\drprov.dll,HKEY_CURRENT_USER\Software\Policies\Microsoft\Windows\System,mode con cp select=1251,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\WebClient\NetworkProvider\name,N/A
0,/home/cuckoo/.cuckoo/storage/analyses/7/memory/644-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,644,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 55235, 'time': 1.9059500694274902, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '13.107.4.50', 'offset': 250, 'time': 0.5188970565795898, 'dport': 80, 'sport': 1048}",13.107.4.50,r3---sn-jou-0pve7.gvt1.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Archivos comunes\Microsoft Shared\THEMES14\RMNSQUE\RMNSQUE.ELM.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\system32\VBoxMRXNP.dll,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,vssadmin delete shadows /all /quiet,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe
1,/home/cuckoo/.cuckoo/storage/analyses/7/memory/2196-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2196,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 58475, 'time': 6.767000913619995, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 26891, 'time': 4.5982630252838135, 'dport': 443, 'sport': 1049}",172.217.0.174,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",872,d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe,576,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\DD00256_.WMF.id-0406B1C4.[deblans@protonmail.com].arrow,mpr.dll,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\control\NetworkProvider\HwOrder,C:\WINDOWS\system32\cmd.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\RDPNP\NetworkProvider\name,N/A
2,/home/cuckoo/.cuckoo/storage/analyses/7/memory/2348-1.dmp,https://www.microsoft.com/bar.htm,2348,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 94380, 'time': -0.17360186576843262, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 32547, 'time': 19.58774709701538, 'dport': 443, 'sport': 1055}",172.217.3.78,wpad,"{'ip': '172.217.8.110', 'domain': 'redirector.gvt1.com'}",644,cmd.exe,872,C:\Archivos de programa\Microsoft Office\MEDIA\OFFICE14\BULLETS\BD21421_.GIF.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\System32\drprov.dll,HKEY_CURRENT_USER\Software\Policies\Microsoft\Windows\System,mode con cp select=1251,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\WebClient\NetworkProvider\name,N/A
0,/home/cuckoo/.cuckoo/storage/analyses/8/memory/1424-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1424,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 49257, 'time': 12.607133150100708, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 1158, 'time': 28.811824083328247, 'dport': 443, 'sport': 1052}",172.217.15.206,r3---sn-jou-0pve7.gvt1.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Archivos comunes\Microsoft Shared\THEMES14\RMNSQUE\RMNSQUE.ELM.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\system32\VBoxMRXNP.dll,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,vssadmin delete shadows /all /quiet,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe
1,/home/cuckoo/.cuckoo/storage/analyses/8/memory/2096-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2096,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 52497, 'time': 12.606808185577393, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 6596, 'time': 36.14761209487915, 'dport': 443, 'sport': 1054}",172.217.0.174,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",1064,d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe,872,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\DD00256_.WMF.id-0406B1C4.[deblans@protonmail.com].arrow,mpr.dll,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\control\NetworkProvider\HwOrder,C:\WINDOWS\system32\cmd.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\RDPNP\NetworkProvider\name,N/A
2,/home/cuckoo/.cuckoo/storage/analyses/8/memory/2164-1.dmp,https://www.microsoft.com/bar.htm,2164,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 87177, 'time': 23.251131057739258, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 7813, 'time': 49.143656969070435, 'dport': 443, 'sport': 1055}",172.217.3.78,wpad,"{'ip': '172.217.2.206', 'domain': 'redirector.gvt1.com'}",1424,cmd.exe,1064,C:\Archivos de programa\Microsoft Office\MEDIA\OFFICE14\BULLETS\BD21421_.GIF.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\System32\drprov.dll,HKEY_CURRENT_USER\Software\Policies\Microsoft\Windows\System,mode con cp select=1251,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\WebClient\NetworkProvider\name,N/A
0,/home/cuckoo/.cuckoo/storage/analyses/1/memory/1224-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,1224,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 178456, 'time': 16.744867086410522, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 960, 'time': 26.66303014755249, 'dport': 443, 'sport': 1049}",172.217.0.174,r3---sn-jou-0pve7.gvt1.com,"{'ip': '192.16.48.200', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Archivos comunes\Microsoft Shared\THEMES14\RMNSQUE\RMNSQUE.ELM.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\system32\VBoxMRXNP.dll,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,vssadmin delete shadows /all /quiet,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe
1,/home/cuckoo/.cuckoo/storage/analyses/1/memory/2140-1.dmp,http://shell.windows.com/fileassoc/%%04x/xml/redir.asp?Ext=%%s,2140,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 181696, 'time': 16.66883111000061, 'dport': 138, 'sport': 138}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 6764, 'time': 42.84678912162781, 'dport': 443, 'sport': 1052}",172.217.3.78,www.download.windowsupdate.com,"{'ip': '', 'domain': 'wpad'}",1176,d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe,1032,C:\Archivos de programa\Microsoft Office\CLIPART\PUB60COR\DD00256_.WMF.id-0406B1C4.[deblans@protonmail.com].arrow,mpr.dll,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\control\NetworkProvider\HwOrder,C:\WINDOWS\system32\cmd.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\RDPNP\NetworkProvider\name,N/A
2,/home/cuckoo/.cuckoo/storage/analyses/1/memory/2324-1.dmp,https://www.microsoft.com/bar.htm,2324,"{'src': '192.168.56.10', 'dst': '8.8.8.8', 'offset': 256889, 'time': 21.71948003768921, 'dport': 53, 'sport': 1026}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 7833, 'time': 59.43104410171509, 'dport': 443, 'sport': 1053}",186.46.141.161,wpad,"{'ip': '172.217.8.110', 'domain': 'redirector.gvt1.com'}",1224,cmd.exe,1176,C:\Archivos de programa\Microsoft Office\MEDIA\OFFICE14\BULLETS\BD21421_.GIF.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\System32\drprov.dll,HKEY_CURRENT_USER\Software\Policies\Microsoft\Windows\System,mode con cp select=1251,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\WebClient\NetworkProvider\name,N/A
0,/home/cuckoo/.cuckoo/storage/analyses/3/memory/812-1.dmp,http://shell.windows.com/fileassoc/fileassoc.asp?LangID=%%04x,812,"{'src': '192.168.56.10', 'dst': '192.168.56.255', 'offset': 42651, 'time': 20.11982297897339, 'dport': 137, 'sport': 137}","{'src': '192.168.56.10', 'dst': '172.217.0.174', 'offset': 902, 'time': 22.92196798324585, 'dport': 443, 'sport': 1046}",172.217.0.174,www.download.windowsupdate.com,"{'ip': '13.107.4.50', 'domain': 'www.download.windowsupdate.com'}",704,lsass.exe,604,C:\Archivos de programa\Archivos comunes\Microsoft Shared\THEMES14\SATIN\@Please_Read_Me@.txt.id-0406B1C4.[deblans@protonmail.com].arrow,C:\WINDOWS\system32\VBoxMRXNP.dll,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,vssadmin delete shadows /all /quiet,HKEY_CURRENT_USER\Keyboard Layout\Toggle\Language Hotkey,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\d62840dc0ba37874da5a25a7cad8eebecd0d503ef650c8b4f4caf674a4bb53a3.exe
